Cochrane Review ID,Author(s),Title,Source,Year,Abstract,Issue,Publisher,ISSN,Keywords,DOI,URL,Cochrane Review Group Code
"CD003936","Wilkinson, D; Ramjee, G; Tholandi, M; Rutherford, GW","Nonoxynol‐9 for preventing vaginal acquisition of HIV infection by women from men","Cochrane Database of Systematic Reviews","2002",,"3","John Wiley & Sons, Ltd","1465-1858","Coitus; Female; HIV Infections [*prevention & control, transmission]; Humans; Male; Nonoxynol [*therapeutic use]; Randomized Controlled Trials as Topic; Spermatocidal Agents [*therapeutic use]","10.1002/14651858.CD003936","http://dx.doi.org/10.1002/14651858.CD003936","HIV/AIDS"
"CD007952.PUB3","Lutge, EE; Wiysonge, CS; Knight, SE; Sinclair, D; Volmink, J","Incentives and enablers to improve adherence in tuberculosis","Cochrane Database of Systematic Reviews","2015",,"9","John Wiley & Sons, Ltd","1465-1858","*Motivation; *Token Economy; Adolescent; Adult; Child; Homeless Persons; Humans; Male; Medication Adherence [psychology, statistics & numerical data]; Patient Compliance [*psychology, statistics & numerical data]; Prisoners; Randomized Controlled Trials as Topic; Substance‐Related Disorders [complications]; Tuberculin Test [psychology]; Tuberculosis, Pulmonary [diagnosis, drug therapy, *psychology]; Young Adult","10.1002/14651858.CD007952.pub3","http://dx.doi.org/10.1002/14651858.CD007952.pub3","Infectious Diseases"
"CD007951.PUB2","Lavonas, EJ; Buchanan, J","Hemodialysis for lithium poisoning","Cochrane Database of Systematic Reviews","2015",,"9","John Wiley & Sons, Ltd","1465-1858","*Renal Dialysis; Humans; Lithium Carbonate [poisoning]; Lithium Compounds [*poisoning]; Poisoning [therapy]","10.1002/14651858.CD007951.pub2","http://dx.doi.org/10.1002/14651858.CD007951.pub2","Injuries"
"CD006852.PUB2","Uscategui, T; Doree, C; Chamberlain, IJ; Burton, MJ","Corticosteroids as adjuvant to antiviral treatment in Ramsay Hunt syndrome (herpes zoster oticus with facial palsy) in adults","Cochrane Database of Systematic Reviews","2008",,"3","John Wiley & Sons, Ltd","1465-1858","Adjuvants, Pharmaceutic [*therapeutic use]; Adrenal Cortex Hormones [*therapeutic use]; Adult; Antiviral Agents [*therapeutic use]; Facial Paralysis [drug therapy]; Herpes Zoster Oticus [*drug therapy]; Humans; Syndrome","10.1002/14651858.CD006852.pub2","http://dx.doi.org/10.1002/14651858.CD006852.pub2","ENT"
"CD003938.PUB2","Rackal, JM; Tynan, AM; Handford, CD; Rzeznikiewiz, D; Agha, A; Glazier, R","Provider training and experience for people living with HIV/AIDS","Cochrane Database of Systematic Reviews","2011",,"6","John Wiley & Sons, Ltd","1465-1858","Acquired Immunodeficiency Syndrome [epidemiology, mortality, therapy]; Anti-HIV Agents [therapeutic use]; Antiretroviral Therapy, Highly Active [statistics & numerical data]; Clinical Competence [*standards, statistics & numerical data]; Delivery of Health Care [*standards, statistics & numerical data]; General Practice [*standards, statistics & numerical data]; HIV Infections [epidemiology, mortality, *therapy]; Hospitalists [standards, statistics & numerical data]; Humans; Infectious Disease Medicine [*standards, statistics & numerical data]; Treatment Outcome","10.1002/14651858.CD003938.pub2","http://dx.doi.org/10.1002/14651858.CD003938.pub2","HIV/AIDS"
"CD007943.PUB2","Nankivell, PC; Pothier, DD","Surgery for tympanic membrane retraction pockets","Cochrane Database of Systematic Reviews","2010",,"7","John Wiley & Sons, Ltd","1465-1858","*Tympanic Membrane; Adult; Cartilage [transplantation]; Child; Ear Diseases [*surgery]; Humans; Middle Ear Ventilation [methods]; Randomized Controlled Trials as Topic; Tympanoplasty [*methods]","10.1002/14651858.CD007943.pub2","http://dx.doi.org/10.1002/14651858.CD007943.pub2","ENT"
"CD007991.PUB2","Gogia, S; Sachdev, HS","Zinc supplementation for mental and motor development in children","Cochrane Database of Systematic Reviews","2012",,"12","John Wiley & Sons, Ltd","1465-1858","*Dietary Supplements; Child; Child Development [*drug effects, physiology]; Cognition [*drug effects, physiology]; Humans; Infant; Motor Skills [*drug effects, physiology]; Trace Elements [*administration & dosage]; Zinc [*administration & dosage]","10.1002/14651858.CD007991.pub2","http://dx.doi.org/10.1002/14651858.CD007991.pub2","Developmental, Psychosocial and Learning Problems"
"CD004583.PUB2","Feigin, VL; Anderson, N; Rinkel, GJE; Algra, A; van Gijn, J; Bennett, DA","Corticosteroids for aneurysmal subarachnoid haemorrhage and primary intracerebral haemorrhage","Cochrane Database of Systematic Reviews","2005",,"3","John Wiley & Sons, Ltd","1465-1858","Adrenal Cortex Hormones [*therapeutic use]; Cerebral Hemorrhage [*drug therapy]; Dexamethasone [therapeutic use]; Fludrocortisone [therapeutic use]; Humans; Hydrocortisone [therapeutic use]; Intracranial Aneurysm [*complications]; Methylprednisolone [therapeutic use]; Randomized Controlled Trials as Topic; Subarachnoid Hemorrhage [drug therapy]","10.1002/14651858.CD004583.pub2","http://dx.doi.org/10.1002/14651858.CD004583.pub2","Stroke"
"CD004585.PUB2","Woodford, HJ; Price, CIM","EMG biofeedback for the recovery of motor function after stroke","Cochrane Database of Systematic Reviews","2007",,"2","John Wiley & Sons, Ltd","1465-1858","*Recovery of Function; *Stroke Rehabilitation; Biofeedback, Psychology [*methods]; Electromyography [*methods]; Humans; Motor Skills; Randomized Controlled Trials as Topic; Stroke [physiopathology]","10.1002/14651858.CD004585.pub2","http://dx.doi.org/10.1002/14651858.CD004585.pub2","Stroke"
"CD001705.PUB2","Parker, MJ; Banerjee, A","Surgical approaches and ancillary techniques for internal fixation of intracapsular proximal femoral fractures","Cochrane Database of Systematic Reviews","2005",,"2","John Wiley & Sons, Ltd","1465-1858","Aged; Fracture Fixation, Internal [*methods]; Hip Fractures [*surgery]; Humans; Randomized Controlled Trials as Topic; Treatment Outcome","10.1002/14651858.CD001705.pub2","http://dx.doi.org/10.1002/14651858.CD001705.pub2","Bone, Joint and Muscle Trauma"
"CD003900","McCrory, DC; Brown, CD","Anticholinergic bronchodilators versus beta2‐sympathomimetic agents for acute exacerbations of chronic obstructive pulmonary disease","Cochrane Database of Systematic Reviews","2003",,"1","John Wiley & Sons, Ltd","1465-1858","Bronchodilator Agents [*therapeutic use]; Cholinergic Antagonists [therapeutic use]; Humans; Ipratropium [therapeutic use]; Parasympatholytics [therapeutic use]; Pulmonary Disease, Chronic Obstructive [*drug therapy]; Randomized Controlled Trials as Topic; Scopolamine Derivatives [therapeutic use]","10.1002/14651858.CD003900","http://dx.doi.org/10.1002/14651858.CD003900","Airways"
"CD000102","Brocklehurst, P","Interventions for reducing the risk of mother‐to‐child transmission of HIV infection","Cochrane Database of Systematic Reviews","2002",,"1","John Wiley & Sons, Ltd","1465-1858","*Pregnancy Complications, Infectious; Anti-HIV Agents [therapeutic use]; Cesarean Section; Female; HIV Infections [*prevention & control, *transmission]; Humans; Immunoglobulins, Intravenous [therapeutic use]; Infant, Newborn; Infectious Disease Transmission, Vertical [*prevention & control]; Pregnancy; Vitamin A [therapeutic use]","10.1002/14651858.CD000102","http://dx.doi.org/10.1002/14651858.CD000102","HIV/AIDS"
"CD003873.PUB2","Newby, EA; Sawczenko, A; Thomas, AG; Wilson, D","Interventions for growth failure in childhood Crohn's disease","Cochrane Database of Systematic Reviews","2005",,"3","John Wiley & Sons, Ltd","1465-1858","Adrenal Cortex Hormones [therapeutic use]; Antimetabolites [therapeutic use]; Child; Crohn Disease [complications, *therapy]; Enteral Nutrition; Growth Disorders [etiology, *therapy]; Humans; Mercaptopurine [therapeutic use]; Prednisolone [therapeutic use]; Randomized Controlled Trials as Topic","10.1002/14651858.CD003873.pub2","http://dx.doi.org/10.1002/14651858.CD003873.pub2","Gut"
"CD000108.PUB2","Neilson, JP","Biochemical tests of placental function for assessment in pregnancy","Cochrane Database of Systematic Reviews","2012",,"8","John Wiley & Sons, Ltd","1465-1858","Biomarkers [blood]; Estriol [*blood]; Female; Fetal Diseases [*diagnosis]; Humans; Placental Function Tests [methods]; Pregnancy; Pregnancy, High‐Risk [*blood]; Randomized Controlled Trials as Topic","10.1002/14651858.CD000108.pub2","http://dx.doi.org/10.1002/14651858.CD000108.pub2","Pregnancy and Childbirth"
"CD000103.PUB2","Chang, TS; Jensen, MB","Haemodilution for acute ischaemic stroke","Cochrane Database of Systematic Reviews","2014",,"8","John Wiley & Sons, Ltd","1465-1858","Acute Disease; Brain Ischemia [complications, mortality, *therapy]; Combined Modality Therapy [methods]; Hemodilution [*methods, mortality]; Humans; Phlebotomy [methods]; Plasma Substitutes [therapeutic use]; Randomized Controlled Trials as Topic; Stroke [etiology, mortality, *therapy]","10.1002/14651858.CD000103.pub2","http://dx.doi.org/10.1002/14651858.CD000103.pub2","Stroke"
"CD000104.PUB4","Cools, F; Offringa, M; Askie, LM","Elective high frequency oscillatory ventilation versus conventional ventilation for acute pulmonary dysfunction in preterm infants","Cochrane Database of Systematic Reviews","2015",,"3","John Wiley & Sons, Ltd","1465-1858","*High-Frequency Ventilation; Chronic Disease; Humans; Infant, Newborn; Infant, Premature; Infant, Premature, Diseases [*prevention & control]; Lung Diseases [*prevention & control]; Lung Injury [prevention & control]; Randomized Controlled Trials as Topic; Respiration, Artificial; Respiratory Distress Syndrome, Newborn [therapy]","10.1002/14651858.CD000104.pub4","http://dx.doi.org/10.1002/14651858.CD000104.pub4","Neonatal"
"CD008998.PUB2","Odaga, J; Sinclair, D; Lokong, JA; Donegan, S; Hopkins, H; Garner, P","Rapid diagnostic tests versus clinical diagnosis for managing people with fever in malaria endemic settings","Cochrane Database of Systematic Reviews","2014",,"4","John Wiley & Sons, Ltd","1465-1858","*Algorithms; *Point‐of‐Care Systems; *Reagent Kits, Diagnostic; Adult; Africa; Antimalarials [*therapeutic use]; Anti‐Bacterial Agents [therapeutic use]; Child; Fever [drug therapy, *etiology]; Humans; Malaria [complications, *diagnosis, *drug therapy]; Randomized Controlled Trials as Topic","10.1002/14651858.CD008998.pub2","http://dx.doi.org/10.1002/14651858.CD008998.pub2","Infectious Diseases"
"CD004651.PUB3","Abbas, S; Bissett, IP; Parry, BR","Oral water soluble contrast for the management of adhesive small bowel obstruction","Cochrane Database of Systematic Reviews","2007",,"3","John Wiley & Sons, Ltd","1465-1858","*Contrast Media [administration & dosage]; *Diatrizoate Meglumine [administration & dosage]; Administration, Oral; Humans; Intestinal Obstruction [*diagnostic imaging, drug therapy, surgery]; Intestine, Small [diagnostic imaging, surgery]; Length of Stay; Radiography; Tissue Adhesions [diagnostic imaging, drug therapy, surgery]","10.1002/14651858.CD004651.pub3","http://dx.doi.org/10.1002/14651858.CD004651.pub3","Colorectal"
"CD006729.PUB2","Tuntland, H; Kjeken, I; Nordheim, LV; Falzon, L; Jamtvedt, G; Hagen, KB","Assistive technology for rheumatoid arthritis","Cochrane Database of Systematic Reviews","2009",,"4","John Wiley & Sons, Ltd","1465-1858","*Self‐Help Devices; Adult; Arthritis, Rheumatoid [*rehabilitation]; Humans; Ophthalmic Solutions [administration & dosage]","10.1002/14651858.CD006729.pub2","http://dx.doi.org/10.1002/14651858.CD006729.pub2","Musculoskeletal"
"CD008991.PUB3","Alfirevic, Z; Stampalija, T; Medley, N","Cervical stitch (cerclage) for preventing preterm birth in singleton pregnancy","Cochrane Database of Systematic Reviews","2017",,"6","John Wiley & Sons, Ltd","1465-1858","Administration, Intravaginal; Cerclage, Cervical [adverse effects, *methods]; Cesarean Section [statistics & numerical data]; Female; Humans; Injections, Intramuscular; Perinatal Death [prevention & control]; Pregnancy; Premature Birth [epidemiology, *prevention & control]; Progesterone [administration & dosage]; Randomized Controlled Trials as Topic; Stillbirth [epidemiology]; Suture Techniques","10.1002/14651858.CD008991.pub3","http://dx.doi.org/10.1002/14651858.CD008991.pub3","Pregnancy and Childbirth"
"CD008987.PUB2","Gao, Y; Zhang, W; Duan, X; Yang, J; Al‐Qwbani, M; Lv, J; Xiang, Z","Surgical interventions for treating radial head fractures in adults","Cochrane Database of Systematic Reviews","2013",,"5","John Wiley & Sons, Ltd","1465-1858","Adult; Fracture Fixation [*methods]; Humans; Radius Fractures [*surgery]; Radius [*surgery]; Randomized Controlled Trials as Topic","10.1002/14651858.CD008987.pub2","http://dx.doi.org/10.1002/14651858.CD008987.pub2","Bone, Joint and Muscle Trauma"
"CD008997.PUB2","Cirocchi, R; Trastulli, S; Abraha, I; Vettoretto, N; Boselli, C; Montedori, A; Parisi, A; Noya, G; Platell, C","Non‐resection versus resection for an asymptomatic primary tumour in patients with unresectable Stage IV colorectal cancer","Cochrane Database of Systematic Reviews","2012",,"8","John Wiley & Sons, Ltd","1465-1858","Antineoplastic Agents [therapeutic use]; Asymptomatic Diseases [mortality, *therapy]; Case‐Control Studies; Cohort Studies; Colorectal Neoplasms [mortality, pathology, *therapy]; Controlled Clinical Trials as Topic; Humans; Neoplasm Staging","10.1002/14651858.CD008997.pub2","http://dx.doi.org/10.1002/14651858.CD008997.pub2","Colorectal"
"CD001402.PUB2","Southern, KW; Mérelle, MME; Dankert‐Roelse, JE; Nagelkerke, A","Newborn screening for cystic fibrosis","Cochrane Database of Systematic Reviews","2009",,"1","John Wiley & Sons, Ltd","1465-1858","*Neonatal Screening; Cystic Fibrosis [*diagnosis]; Humans; Infant, Newborn; Quality of Life; Randomized Controlled Trials as Topic; Survival Analysis","10.1002/14651858.CD001402.pub2","http://dx.doi.org/10.1002/14651858.CD001402.pub2","Cystic Fibrosis and Genetic Disorders"
"CD000195.PUB2","Rowe, BH; Spooner, C; Ducharme, F; Bretzlaff, J; Bota, G","Corticosteroids for preventing relapse following acute exacerbations of asthma","Cochrane Database of Systematic Reviews","2007",,"3","John Wiley & Sons, Ltd","1465-1858","Acute Disease; Adrenal Cortex Hormones [*administration & dosage]; Anti‐Asthmatic Agents [*administration & dosage]; Asthma [*prevention & control]; Humans; Randomized Controlled Trials as Topic; Secondary Prevention","10.1002/14651858.CD000195.pub2","http://dx.doi.org/10.1002/14651858.CD000195.pub2","Airways"
"CD000194.PUB2","Brown, J; Farquhar, C; Lee, O; Toomath, R; Jepson, RG","Spironolactone versus placebo or in combination with steroids for hirsutism and/or acne","Cochrane Database of Systematic Reviews","2009",,"2","John Wiley & Sons, Ltd","1465-1858","Acne Vulgaris [*drug therapy]; Androgen Antagonists [adverse effects, *therapeutic use]; Drug Therapy, Combination; Female; Hirsutism [*drug therapy]; Humans; Randomized Controlled Trials as Topic; Spironolactone [adverse effects, *therapeutic use]","10.1002/14651858.CD000194.pub2","http://dx.doi.org/10.1002/14651858.CD000194.pub2","Gynaecology and Fertility"
"CD000180.PUB2","Kramer, MS; McDonald, SW","Aerobic exercise for women during pregnancy","Cochrane Database of Systematic Reviews","2006",,"3","John Wiley & Sons, Ltd","1465-1858","Exercise [*physiology]; Female; Humans; Physical Fitness; Pregnancy Outcome; Pregnancy [*physiology]; Randomized Controlled Trials as Topic","10.1002/14651858.CD000180.pub2","http://dx.doi.org/10.1002/14651858.CD000180.pub2","Pregnancy and Childbirth"
"CD008982.PUB2","Hofmeyr, GJ; Gülmezoglu, AM; Novikova, N; Lawrie, TA","Postpartum misoprostol for preventing maternal mortality and morbidity","Cochrane Database of Systematic Reviews","2013",,"7","John Wiley & Sons, Ltd","1465-1858","*Maternal Mortality; Female; Fever [chemically induced]; Humans; Misoprostol [*administration & dosage, adverse effects]; Oxytocics [*administration & dosage, adverse effects]; Postpartum Hemorrhage [mortality, *prevention & control]; Pregnancy; Randomized Controlled Trials as Topic","10.1002/14651858.CD008982.pub2","http://dx.doi.org/10.1002/14651858.CD008982.pub2","Pregnancy and Childbirth"
"CD000188.PUB2","Price, J; Leng, GC","Steroid sex hormones for lower limb atherosclerosis","Cochrane Database of Systematic Reviews","2012",,"10","John Wiley & Sons, Ltd","1465-1858","Arteriosclerosis [*drug therapy]; Female; Humans; Intermittent Claudication [drug therapy]; Ischemia [*drug therapy]; Leg [*blood supply]; Male; Peripheral Vascular Diseases [*drug therapy]; Randomized Controlled Trials as Topic; Testosterone [*therapeutic use]","10.1002/14651858.CD000188.pub2","http://dx.doi.org/10.1002/14651858.CD000188.pub2","Vascular"
